case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh,milp_ESS_N1_reserve_MW,milp_N1_largest_output_MW,milp_N1_min_margin_MW
case2_ga_twostage,22,cruising,2025-03-25T17:00:00+00:00,0.5,8.894270408828119,33.04052254392038,125.1049367077095,33.13051480738736,125.24537849671465,52.553485547419406,340.13037862855674,17.788540817656237,17.794118206409234,17.794118206409234,-0.005577388752996208,3.110444818965293,161.9125846904538,0.11788052156470155,321.15874797903115,0.8656986355781555,5.119171142578125,179.828307707072,12.36215002327091,3.5,15.86215002327091,12114.907022805492,12362.15002327091,940128.7363760959,931592.9177758815,2673.1635693460144,5862.655030868381,8.634137251581057,19.869621371443245,1442.9324589318016,15.8621500233,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.2621500232999994,1,0,608.597743863603,5.0,7.5600000000000005,3.5378499767000005
case2_ga_twostage,23,cruising,2025-03-25T17:30:00+00:00,0.5,9.050141910025486,33.13051480738736,125.24537849671465,33.217825130583385,125.39217772429767,54.56316148362449,341.39783383465135,18.100283820050972,18.097552198194958,18.097552198194958,0.002731621856013827,2.971879461621091,165.0038742000359,0.09588793742436579,325.4028783726051,0.8656986355781555,5.119171142578125,179.828307707072,13.07026025965647,3.5,16.57026025965647,12808.85505446334,13070.26025965647,976226.0064373303,967209.0601697543,3134.0285887452105,5882.917678830839,8.729764005954065,18.60216616534865,1503.1366913745258,16.5702602597,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.970260259699999,1,0,729.0062087490514,5.0,7.5600000000000005,2.829739740300001
case2_ga_twostage,24,cruising,2025-03-25T18:00:00+00:00,0.5,8.997396858360728,33.217825130583385,125.39217772429767,33.29712000022531,125.54424091507896,58.010827120717444,341.77724029699493,17.994793716721457,17.963725121916305,17.963725121916305,0.031068594805151253,2.896498859775367,168.15199328288008,0.04121185341490704,350.8301574413614,0.8876712918281555,5.075469970703125,184.8908031900828,12.765831621910522,3.5,16.26583162191052,12510.51498947231,12765.831621910522,960886.5673244994,951352.4935606257,3229.096026662049,6304.977737211631,8.69607607568507,18.22275970300508,1477.253867584954,16.2658316219,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.665831621899998,1,0,677.2405611699079,5.0,7.5600000000000005,3.134168378100002
case2_ga_twostage,25,cruising,2025-03-25T18:30:00+00:00,0.5,9.05311295791067,33.29712000022531,125.54424091507896,33.36657327212328,125.70442656810896,62.529164199487184,341.1548696759471,18.10622591582134,18.02742103031475,18.02742103031475,0.0788048855065932,3.0088907607704822,171.96058917233592,0.04588315577210873,34.604474586912445,0.8398197293281555,5.152374267578125,185.0392504776108,12.895538327701157,3.5,16.395538327701157,12637.627561147134,12895.538327701157,967304.6563962568,958869.9834476465,3095.5819100194444,5339.091038590917,8.784540469307784,18.84513032405289,1488.2816599595753,16.3955383277,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.7955383276999983,1,0,699.2961459191507,5.0,7.5600000000000005,3.0044616723000015
case2_ga_twostage,26,cruising,2025-03-25T19:00:00+00:00,0.5,9.069442023245069,33.36657327212328,125.70442656810896,33.417226840165426,125.87487225708267,70.36045673773624,338.6629351102728,18.138884046490137,18.03648413487056,18.03648413487056,0.10239991161957875,3.4152699449371764,175.49545099010044,0.08784587441566745,17.207118514583286,0.8398197293281555,5.152374267578125,185.0392504776108,12.901394113686408,3.5,16.401394113686408,12643.366231412678,12901.394113686407,967465.9844901048,959943.9731270695,2443.326475656579,5078.684887378764,9.060795903183926,21.337064889727156,1488.779524675204,16.4013941137,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.8013941137,1,0,700.291875350408,5.0,7.5600000000000005,2.9986058863
case2_ga_twostage,27,cruising,2025-03-25T19:30:00+00:00,0.5,8.87320857145791,33.417226840165426,125.87487225708267,33.44826603183202,126.04801204612704,77.8284195657317,336.6651315700292,17.74641714291582,17.74496169220276,17.74496169220276,0.0014554507130589496,3.753627560059624,175.61424078417656,0.11594189376422258,348.1984358784634,0.7834232449531556,4.980499267578125,192.13298906204994,12.213181921240475,3.5,15.713181921240475,11968.918282815666,12213.181921240475,932120.0790965873,925935.139978051,1891.8119287311658,4293.127189805143,9.389001129422018,23.334868429970836,1430.2670435990485,15.7131819212,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.1131819212,1,0,583.2669131980972,5.0,7.5600000000000005,3.6868180788
case2_ga_twostage,28,cruising,2025-03-25T20:00:00+00:00,0.5,8.755230015225075,33.44826603183202,126.04801204612704,33.47042079364533,126.22077160556051,81.21359303989937,335.82344164135435,17.51046003045015,17.435086276235875,17.435086276235875,0.07537375421427735,3.912120585655279,175.95868915572157,0.11258521511879763,11.35943229683349,0.7834232449531555,4.980499267578125,192.13298906204994,11.532572851423257,3.5,15.032572851423257,11301.921394394793,11532.572851423258,896720.3447749219,890966.6319711163,1627.8569891279892,4125.855814677616,9.519506385471706,24.176558358645654,1372.4009875324348,15.032572851400001,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,2.432572851399999,1,0,467.5348010648695,5.0,7.5600000000000005,4.367427148600001
case2_ga_twostage,29,cruising,2025-03-25T20:30:00+00:00,0.5,8.844051951808568,33.47042079364533,126.22077160556051,33.499972110516005,126.39379551190521,78.37918825583522,336.9172634876143,17.688103903617137,17.538798656532602,17.538798656532602,0.14930524708453313,3.661843734682584,178.4323186383393,0.10183859779427692,37.33686234388506,0.7834232449531555,4.980499267578124,192.13298906204994,11.76038485856828,3.5,15.26038485856828,11525.177161396914,11760.384858568279,908671.7877393656,902537.7731833849,1903.6754473169526,4230.339108663671,9.19660598959156,23.082736512385697,1391.7697896337008,15.260384858600002,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,2.6603848585999996,1,0,506.27240526740184,5.0,7.5600000000000005,4.1396151414
case2_ga_twostage,30,cruising,2025-03-25T21:00:00+00:00,0.5,9.0741668400955,33.499972110516005,126.39379551190521,33.56797374049375,126.55571769694699,63.21533092379103,339.36068127654016,18.148333680191,18.148333680191,18.148333680191,0.0,3.4165355047569452,189.44110686095686,0.0,0.0,0.5868900418281555,4.936309814453125,196.03924207628674,13.110913233647572,3.5,16.610913233647572,12848.69496897462,13110.913233647572,977579.1999005834,973288.3548098111,1996.7764189220634,2294.068671850177,7.819081352478828,20.639318723459816,1506.593047411132,16.6109132336,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,4.010913233600001,1,0,735.9189208222637,5.0,7.5600000000000005,2.7890867663999988
case2_ga_twostage,31,cruising,2025-03-25T21:30:00+00:00,0.5,9.05972497313722,33.56797374049375,126.55571769694699,33.63808545153708,126.71614194457165,62.268498570687385,344.60424331784515,18.11944994627444,18.02129038252309,18.02129038252309,0.09815956375134843,2.682047287490712,190.3415655664504,0.08699624109697093,7.751207963003651,0.5868900418281555,4.936309814453125,196.03924207628674,12.835934460527048,3.5,16.33593446052705,12579.215771316505,12835.934460527047,963881.522913939,958144.10976617,3443.6681118857396,2293.7450358831006,7.95290466108937,15.395756682154863,1483.2140802369076,16.3359344605,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,3.7359344604999984,1,0,689.1609864738155,5.0,7.5600000000000005,3.0640655395000014
case2_ga_twostage,32,cruising,2025-03-25T22:00:00+00:00,0.5,9.035938292801054,33.63808545153708,126.71614194457165,33.70716084333799,126.87680753692156,62.63414954678627,348.77075962884396,18.07187658560211,18.218370967395778,18.218370967395778,-0.14649438179367064,1.8128709036598583,166.82801142094578,0.15500099131988243,303.5423184252601,0.5868900418281555,4.936309814453125,196.03924207628674,13.303052889723164,3.5,16.803052889723162,13036.9918319287,13303.052889723163,987462.6584622997,981730.0075250466,3420.3208111195286,2312.330126133672,9.025225948981905,11.229240371156033,1522.9289509508385,16.803052889699998,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,4.203052889699998,1,0,768.590727901677,5.0,7.5600000000000005,2.596947110300002
case2_ga_twostage,33,cruising,2025-03-25T22:30:00+00:00,0.5,8.921803628156797,33.70716084333799,126.87680753692156,33.78389177861051,127.02984530481405,58.86837806122903,348.836279308715,17.843607256313593,18.255981082456056,18.255981082456056,-0.41237382614246426,1.8584965467379377,143.03106382606316,0.23214723502417267,262.8281831528998,0.7494876980781555,5.030303955078125,188.85955254768464,13.43563092965833,3.5,16.93563092965833,13166.918311065165,13435.630929658331,994469.1671272872,986290.7845536389,3806.688359253586,4371.694214394807,9.549244914345286,11.163720691284984,1534.2008669981758,16.9356309297,0.0,0.0,0.7,7.5600000000000005,1,0,1366.3603044,0.0,0,0,0.0,5.04,1,0,910.9068696,4.3356309297,1,0,791.1345599963515,5.0,7.5600000000000005,2.4643690703
