case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case1_astar_fixed,20,cruising,2025-03-25T16:00:00+00:00,0.5,10.055842528144485,32.77997070248985,126.38002929706444,32.65499267562277,126.24750732426811,221.7729857733485,6.041644260212704,18.444609212929507,18.585019578572762,18.585019578572762,-0.1404103656432554,3.740529226552059,200.24585617071932,0.08294863728312656,12.32696745640041,0.8981693387031555,5.038116455078125,193.0861147850471,14.233258775355651,3.5,17.73325877535565,13948.593599848538,14233.25877535565,1033881.245483541,1027036.4307237476,3842.0320390874963,3002.782720705927,13.040755945681038,6.041644260212704,1598.390319569568,17.7332587754,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.5532587754,1,0,1542.742261589136,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,21,cruising,2025-03-25T16:30:00+00:00,0.5,9.107020496360308,32.65499267562277,126.24750732426811,32.56874816890599,126.09937683106897,235.38798844242933,13.099554820096213,18.444609212929507,18.528297500221488,18.528297500221488,-0.08368828729198226,4.7466992420517915,195.34799451536838,0.06771676452111648,4.865818183405906,0.9345462918281555,4.916046142578125,189.33612261412114,14.198134865056328,3.5,17.69813486505633,13914.172167755201,14198.134865056329,1033046.4795200696,1019902.0535414068,8892.212811410971,4252.213167251824,13.473378387112948,13.099554820096213,1595.2716841261736,17.6981348651,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.518134865099999,1,0,1536.5049907023472,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,22,cruising,2025-03-25T17:00:00+00:00,0.5,8.801423698569497,32.56874816890599,126.09937683106897,32.547187042226795,125.92734420776911,261.5883763119458,23.54332100974166,18.444609212929507,18.40386484334012,18.40386484334012,0.04074436958938797,5.293377809787777,192.31771181401115,0.05205578776533864,327.8439073786613,0.9345462918281555,4.916046142578125,189.33612261412114,13.80331680180717,3.5,17.30331680180717,13527.250465771027,13803.31680180717,1012843.1423141138,1004413.7628130567,3163.5420823155328,5265.837418741529,12.394029258071964,23.54332100974166,1560.2159743437792,17.3033168018,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.123316801800001,1,0,1466.3935711375584,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,23,cruising,2025-03-25T17:30:00+00:00,0.5,9.01525564804801,32.547187042226795,125.92734420776911,32.541796760557,125.74933605194407,267.99060214101405,26.341539343724957,18.444609212929507,18.452600943747832,18.452600943747832,-0.007991730818325358,5.363093973557671,189.9229493300457,0.08385743496828384,0.800782208336912,0.9345462918281555,4.916046142578125,189.33612261412114,13.896184295335626,3.5,17.396184295335626,13618.260609428913,13896.184295335626,1017211.2827469001,1010453.6321711689,1254.1193707472453,5503.53120498396,11.82547176130646,26.341539343724957,1568.4616353278377,17.3961842953,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.2161842953,1,0,1482.8848931056755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,24,cruising,2025-03-25T18:00:00+00:00,0.5,9.08575510118753,32.541796760557,125.74933605194407,32.54044919013955,125.56983401298776,269.5380517218537,27.270715156943425,18.444609212929507,18.464382123579977,18.464382123579977,-0.019772910650468573,5.330977443113927,187.6254134119721,0.13411530801851596,3.887861408975013,0.9242923855781555,4.925323486328125,184.9533129359958,13.91663269801607,3.5,17.41663269801607,13638.300044055748,13916.63269801607,1018149.0733388877,1011918.7507308379,677.7056754265119,5552.616932623148,11.519016589650734,27.270715156943425,1570.2772393672612,17.416632698,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.236632698000001,1,0,1486.5161011845225,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,25,cruising,2025-03-25T18:30:00+00:00,0.5,8.791096196091429,32.54044919013955,125.56983401298776,32.522612297535176,125.3974585032486,263.0491774468203,26.06565537949791,18.444609212929507,18.416690055006928,18.416690055006928,0.027919157922577188,5.388701660555521,186.29432508086677,0.11515880594700088,345.8844721745055,0.9242923855781555,4.925323486328125,184.9533129359958,13.806407168297053,3.5,17.306407168297053,13530.279024931113,13806.407168297053,1012754.6793215974,1005999.9236726186,1441.3450342781305,5313.41061470081,11.937518404558114,26.065655379497912,1560.4903665289792,17.3064071683,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.126407168300002,1,0,1466.9423555079584,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,26,cruising,2025-03-25T19:00:00+00:00,0.5,8.705845011117049,32.522612297535176,125.3974585032486,32.46565307438408,125.23936462581375,246.91220050237763,22.20830637381351,18.444609212929507,18.474778196066,18.474778196066,-0.030168983136496037,5.592404881381565,184.81387697991266,0.11602406464220699,344.59955857438433,0.9242923855781555,4.925323486328125,184.9533129359958,13.994826510445835,3.5,17.494826510445833,13714.929980236919,13994.826510445835,1022452.494439909,1013213.2650700037,4469.481581941611,4769.747787963658,13.07572862393856,22.20830637381351,1577.2200311214228,17.4948265104,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.3148265104,1,0,1500.4016846928457,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,27,cruising,2025-03-25T19:30:00+00:00,0.5,9.022594079223907,32.46565307438408,125.23936462581375,32.3989132685963,125.07984115645499,243.6759298828096,22.69050508256703,18.444609212929507,18.482216459826763,18.482216459826763,-0.03760724689725446,6.01924156923326,183.53314985829218,0.06242289912877352,351.73103206518334,0.9093998074531555,4.940216064453125,180.32049110696425,14.010305601089362,3.5,17.510305601089364,13730.099489067574,14010.305601089362,1023193.4091101396,1014140.4250322947,4420.466302859065,4632.517774985815,13.5327469180147,22.69050508256703,1578.5944122901544,17.5103056011,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.330305601100001,1,0,1503.150447030309,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,28,cruising,2025-03-25T20:00:00+00:00,0.5,8.997635072562963,32.3989132685963,125.07984115645499,32.329728317149346,124.92246028911524,242.54752260293816,24.02235694109327,18.444609212929507,18.415142513847865,18.415142513847865,0.029466699081641422,6.3848642387108905,181.2969009574836,0.015239905434404353,236.63983502424136,0.9093998074531555,4.940216064453125,180.32049110696425,13.825587680564352,3.5,17.325587680564354,13549.075926953066,13825.587680564353,1013900.6064602039,1005808.4076136225,3517.6841743922687,4574.51467218911,13.750699558003308,24.02235694109327,1562.1933951772796,17.3255876806,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.145587680600002,1,0,1470.3484128045593,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,29,cruising,2025-03-25T20:30:00+00:00,0.5,8.7722470559778,32.329728317149346,124.92246028911524,32.259932079287594,124.77061507228024,241.50457898306576,25.361386939111373,18.444609212929507,18.383597712451575,18.383597712451575,0.061011500477931996,6.738824846494009,179.05007486761082,0.0625151162425389,181.64166192552665,0.9093998074531555,4.940216064453125,180.32049110696425,13.729497309091366,3.5,17.229497309091364,13454.907362909538,13729.497309091366,1008975.2203538873,1001911.959904328,2537.5404330486845,4525.720016510624,13.949501968941643,25.361386939111377,1553.661576374382,17.2294973091,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.049497309100001,1,0,1453.2847751987642,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,30,cruising,2025-03-25T21:00:00+00:00,0.5,8.83167230496912,32.259932079287594,124.77061507228024,32.18998301982215,124.61765376807142,241.6465814529748,27.099622476187555,18.444609212929507,18.7338461132522,18.7338461132522,-0.28923690032269206,7.085475592525274,176.95396954149194,0.15189792579341319,73.24519438453052,0.9093998074531555,4.940216064453125,180.32049110696425,14.60026772055448,3.5,18.10026772055448,14308.26236614339,14600.26772055448,1051732.8943385314,1045981.0411247676,1150.410791295008,4601.442422468787,14.061285086558748,27.099622476187555,1630.9768708609108,18.1002677206,0.0,0.0,0.42759582107222127,9.18,1,0,1654.03837755,8.920267720600002,1,0,1607.9153641718217,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,31,cruising,2025-03-25T21:30:00+00:00,0.5,9.074983372195636,32.18998301982215,124.61765376807142,32.11999575495578,124.45941344201916,242.45877287346286,28.764692638101863,18.444609212929507,18.916022349021997,18.916022349021997,-0.47141313609248886,7.289344404207976,174.90850947551579,0.24264637525584754,64.33953723463776,0.9406498074531555,4.769805908203125,175.83611714458436,15.0749571487941,3.5,18.5749571487941,14773.458005818216,15074.9571487941,1074746.7380842678,1069627.1077922343,-215.54937631142428,5335.179668345062,13.999855719323602,28.764692638101863,1654.03837755,18.36,0.21495714879999994,0.0,0.4165155556701545,9.18,1,0,1654.03837755,9.18,1,0,1654.03837755,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,32,cruising,2025-03-25T22:00:00+00:00,0.5,9.027539493647048,32.11999575495578,124.45941344201916,32.049998938739186,124.30235336050605,242.29684364530152,30.01103233118553,18.444609212929507,18.796712360715567,18.796712360715567,-0.3521031477860588,7.482752590875578,172.92137500988014,0.18154864560911257,66.15428431879671,0.9406498074531555,4.769805908203125,175.83611714458436,14.736351098604494,3.5,18.236351098604494,14441.624076632404,14736.351098604495,1058138.642668577,1054083.388739509,-1245.190336371312,5300.4442654391105,14.001678711843356,30.01103233118553,1643.0596498642387,18.2363510986,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,9.0563510986,1,0,1632.0809221784775,0.0,0,0,0.0,0.0,0,0,0.0
case1_astar_fixed,33,cruising,2025-03-25T22:30:00+00:00,0.5,8.795300491499273,32.049998938739186,124.30235336050605,31.979999734685027,124.1505883401277,241.49554311146665,30.877530588192588,18.444609212929507,18.626713776185944,18.626713776185944,-0.18210456325643926,7.663937591048994,171.16846005386884,0.0952616655019912,51.0488132106392,0.9406498074531556,4.769805908203125,175.83611714458436,14.258166528065384,3.5,17.758166528065384,13973.003197504077,14258.166528065385,1034432.4698428755,1032310.6698878913,-3106.8053941357985,5228.605349120015,14.061819272800522,30.877530588192595,1600.6018671940224,17.7581665281,0.0,0.0,0.4165155556701545,9.18,1,0,1654.03837755,8.578166528099999,1,0,1547.1653568380448,0.0,0,0,0.0,0.0,0,0,0.0
