case_name,t,dt_h,P_req_MW,P_dc_MW,P_c_MW,SOC,DG1_P_MW,DG1_ON,DG1_Start,DG1_FC_kgh,DG1_StartFuel_kg,DG2_P_MW,DG2_ON,DG2_Start,DG2_FC_kgh,DG2_StartFuel_kg,DG3_P_MW,DG3_ON,DG3_Start,DG3_FC_kgh,DG3_StartFuel_kg,DG4_P_MW,DG4_ON,DG4_Start,DG4_FC_kgh,DG4_StartFuel_kg,StartFuel_kg,FuelWithStart_kg,ESS_N1_reserve_MW,N1_largest_output_MW,N1_min_margin_MW
case2_ga_twostage,27,0.5,18.055677317948806,0.0,0.0,0.760175530639202,9.18,1,0,1654.03837755,0.0,8.8756773179,1,0,1599.9970424868097,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1627.0177100184048,8.5,9.18,1.2443226821000017
case2_ga_twostage,28,0.5,17.364565930357557,0.0,0.0,0.760175530639202,9.18,1,0,1654.03837755,0.0,8.184565930400002,1,0,1477.2701336670427,0.0,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,1565.6542556085215,8.5,9.18,1.9354340695999994
case2_ga_twostage,29,0.5,14.517017039597084,0.2370170396000013,0.0,0.7479581574639388,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,1,1286.47429365,120.0,7.14,1,1,1286.47429365,120.0,240.0,1526.47429365,8.262982960399999,7.14,2.3829829604000006
case2_ga_twostage,30,0.5,14.578999000764792,0.2989990008000003,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,1286.47429365,8.2010009992,7.14,2.3210009992
case2_ga_twostage,31,0.5,14.745138538724781,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,8.865138538700002,1,1,1598.1255760092736,170.0,0.0,0,0,0.0,0.0,5.88,1,0,1062.7246812,0.0,170.0,1500.425128604637,8.5,8.865138538700002,2.1548614612999977
case2_ga_twostage,32,0.5,14.360443265997441,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,8.480443266000002,1,0,1529.8117520585022,0.0,5.88,1,1,1062.7246812,120.0,0.0,0,0,0.0,0.0,120.0,1416.2682166292511,8.5,8.480443266000002,2.539556733999998
case2_ga_twostage,33,0.5,14.959366295988636,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,7.819366296000001,1,0,1412.4183267909461,0.0,7.14,1,0,1286.47429365,0.0,0.0,0,0,0.0,0.0,0.0,1349.4463102204732,8.5,7.819366296000001,1.9406337040000006
case2_ga_twostage,34,0.5,14.014132723289226,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,6.8741327233,1,1,1239.2618332335223,120.0,120.0,1382.868063441761,8.5,7.14,2.8858672767000018
case2_ga_twostage,35,0.5,14.153003064367509,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.0130030644,1,0,1263.9222975207638,0.0,0.0,1275.1982955853819,8.5,7.14,2.7469969355999995
case2_ga_twostage,36,0.5,13.890071955984904,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,6.750071956,1,0,1217.2312391036617,0.0,0.0,1251.852766376831,8.5,7.14,3.0099280439999996
case2_ga_twostage,37,0.5,13.974403950321102,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,6.8344039503,1,0,1232.2068351685507,0.0,0.0,1259.3405644092754,8.5,7.14,2.925596049700002
case2_ga_twostage,38,0.5,14.23988996103499,0.0,0.0,0.732545837835066,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.099889961,1,0,1279.3515907280919,0.0,0.0,1282.912942189046,8.5,7.14,2.660110039
case2_ga_twostage,39,0.5,14.478650392690048,0.19865039270000118,0.0,0.7223061268711439,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,1286.47429365,8.301349607299999,7.14,2.421349607299999
case2_ga_twostage,40,0.5,14.400836839885343,0.12083683990000083,0.0,0.7160774237835122,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,1286.47429365,8.3791631601,7.14,2.499163160100001
case2_ga_twostage,41,0.5,14.22886769232201,0.0,0.0,0.7160774237835122,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.0888676923,1,0,1277.3942666408338,0.0,0.0,1281.9342801454168,8.5,7.14,2.6711323076999998
case2_ga_twostage,42,0.5,14.225171238980385,0.0,0.0,0.7160774237835122,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.085171239,1,0,1276.7378539477274,0.0,0.0,1281.6060737988637,8.5,7.14,2.6748287610000014
case2_ga_twostage,43,0.5,14.327648634305906,0.04764863430000155,0.0,0.713621308613408,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,1286.47429365,8.452351365699998,7.14,2.5723513656999986
case2_ga_twostage,44,0.5,14.54425338710962,0.2642533871000001,0.0,0.7,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,7.14,1,0,1286.47429365,0.0,0.0,1286.47429365,8.2357466129,7.14,2.3557466129
case2_ga_twostage,45,0.5,14.53604506966816,0.0,0.0,0.7,0.0,0,0,0.0,0.0,8.6560450697,1,1,1560.9949548548477,170.0,0.0,0,0,0.0,0.0,5.88,1,0,1062.7246812,0.0,170.0,1481.859818027424,8.5,8.6560450697,2.3639549303000003
case2_ga_twostage,46,0.5,14.854157975325409,0.0,0.0,0.7,0.0,0,0,0.0,0.0,7.7141579753,1,0,1393.7355323598822,0.0,0.0,0,0,0.0,0.0,7.14,1,0,1286.47429365,0.0,0.0,1340.104913004941,8.5,7.7141579753,2.0458420247000015
case2_ga_twostage,47,0.5,12.946212237895596,0.0,0.0,0.7,0.0,0,0,0.0,0.0,0.0,0,0,0.0,0.0,5.88,1,1,1062.7246812,120.0,7.066212237899999,1,0,1273.3711324012477,0.0,120.0,1288.0479068006239,8.5,7.066212237899999,3.9537877621
