case_name,segment,phase,when_utc,dt_h,distance_nm,node_from_lat,node_from_lon,node_to_lat,node_to_lon,heading_deg,encounter_angle_deg,speed_sog_kts,speed_stw_kts,speed_stw_power_kts,current_component_kts,wind_speed_ms,wind_dir_deg,current_speed_ms,current_dir_deg,wave_height_m,wave_period_s,wave_dir_deg,P_prop_MW,P_service_MW,P_req_MW,PD_kW,BHP_kW,total_resistance_N,R_calm_N,R_wind_N,R_wave_N,relative_wind_speed_ms,relative_wind_dir_deg,fuel_step_kg,milp_total_dg_MW,milp_P_dc_MW,milp_P_c_MW,milp_SOC,milp_DG1_P_MW,milp_DG1_ON,milp_DG1_Start,milp_DG1_FC_kgh,milp_DG2_P_MW,milp_DG2_ON,milp_DG2_Start,milp_DG2_FC_kgh,milp_DG3_P_MW,milp_DG3_ON,milp_DG3_Start,milp_DG3_FC_kgh,milp_DG4_P_MW,milp_DG4_ON,milp_DG4_Start,milp_DG4_FC_kgh
case3_ga_integrated,34,cruising,2025-03-25T23:00:00+00:00,0.5,9.583099518705644,32.68400990600408,123.68402039794375,32.56193262532129,123.56193621120218,220.13982217203275,21.884525368430182,19.16619903741129,19.175819983449035,19.175819983449035,-0.00962094603774481,4.708249317127137,146.94159648206335,0.06692636492909332,125.89872771987959,0.8339603543281555,4.975128173828125,166.5314322818529,15.839777374916446,3.5,19.339777374916444,15522.981827418116,15839.777374916446,1111877.378960774,1104250.4860143908,4019.184722754788,3607.70822362842,12.09231871089845,21.88452536843018,1745.009453897283,19.3397773749,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.659777374899998,1,0,1020.9663516945659
case3_ga_integrated,35,cruising,2025-03-25T23:30:00+00:00,0.5,9.50863637918131,32.56193262532129,123.56193621120218,32.4408702098682,123.44087141350231,220.17665380824081,21.623100144953394,19.01727275836262,19.072831322024175,19.072831322024175,-0.05555856366155628,5.061298870679025,153.13143815489838,0.028640474788961437,43.84575355809795,0.8339603543281555,4.975128173828125,166.5314322818529,15.560068715316357,3.5,19.060068715316355,15248.86734101003,15560.068715316356,1098559.4356212998,1090395.647083363,4570.289678783406,3593.498859153358,12.647265037817784,21.623100144953398,1720.174253824105,19.0600687153,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.380068715300001,1,0,971.29595154821
case3_ga_integrated,36,cruising,2025-03-26T00:00:00+00:00,0.5,9.469692406405798,32.4408702098682,123.44087141350231,32.320370153854974,123.32037055140324,220.21386802214755,21.481921707392672,18.939384812811596,19.124186412317076,19.124186412317076,-0.18480159950548036,5.461990980301902,157.9447467782685,0.09856376424304628,55.51460806402551,0.8339603543281555,4.975128173828125,166.5314322818529,15.71315326995424,3.5,19.21315326995424,15398.890204555155,15713.15326995424,1105967.5647176495,1097282.8299661092,5082.179667955424,3602.555083584677,13.201917322450347,21.481921707392672,1733.7665592948215,19.21315327,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.533153269999999,1,0,998.4805624896428
case3_ga_integrated,37,cruising,2025-03-26T00:30:00+00:00,0.5,9.45290343853351,32.320370153854974,123.32037055140324,32.20015009617993,123.2001502255984,220.25110134879145,21.526829915510866,18.90580687706702,19.0553280193422,19.0553280193422,-0.14952114227517843,5.9448723836320365,161.83151825928547,0.07703502571933428,37.12312172629521,0.8339603543281555,4.975128173828125,166.5314322818529,15.528437509719122,3.5,19.028437509719122,15217.86875952474,15528.437509719122,1097170.6681961443,1088058.0076735537,5519.1695692755975,3593.49095331508,13.802026133533577,21.526829915510866,1717.3657339850865,19.0284375097,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.348437509700001,1,0,965.6789118701734
case3_ga_integrated,38,cruising,2025-03-26T01:00:00+00:00,0.5,9.448005608746373,32.20015009617993,123.2001502255984,32.08005844806318,123.08005848964734,220.28822990849608,21.473793844137386,18.896011217492745,19.025931886298316,19.025931886298316,-0.12992066880557082,6.426648468366855,165.19146135792,0.06737232689555418,33.06000727757667,0.8898685574531554,4.584014892578125,164.71111779590038,15.469758448011163,3.5,18.969758448011163,15160.36327905094,15469.758448011164,1094525.2401366758,1084143.0800097142,6051.464878299359,4330.695248662346,14.397627071551321,21.473793844137386,1712.1556477492513,18.969758448,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.289758448,1,0,955.2587393985028
case3_ga_integrated,39,cruising,2025-03-26T01:30:00+00:00,0.5,9.448847179071242,32.08005844806318,123.08005848964734,31.960021986141896,122.9600219993463,220.3252129061466,21.674646552976522,18.897694358142484,19.241193430009897,19.241193430009897,-0.34349907186741174,6.953461006782247,167.56101358820501,0.19561324434177035,65.72064474983871,0.8898685574531555,4.584014892578126,164.71111779590035,16.082904136522977,3.5,19.582904136522977,15761.246053792518,16082.904136522979,1123879.241319274,1113134.8215459231,6371.396807455537,4373.0229658955695,14.989110444927766,21.674646552976522,1766.5965644862608,19.5829041365,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.902904136500001,1,0,1064.1405728725215
case3_ga_integrated,40,cruising,2025-03-26T02:00:00+00:00,0.5,9.452244314208047,31.960021986141896,122.9600219993463,31.840008027561044,122.84000803170912,220.3620373582192,21.798443740505277,18.904488628416093,19.298066133378637,19.298066133378637,-0.3935775049625441,7.46638228496232,169.6368766469256,0.23125343718318686,69.25208755272179,0.8898685574531555,4.584014892578125,164.71111779590038,16.25402395124808,3.5,19.75402395124808,15928.943472223118,16254.02395124808,1132052.1107983864,1120921.2178852714,6745.57472368625,4385.3181894285635,15.564771547527169,21.798443740505277,1781.7902121932611,19.7540239512,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,6.0740239512,1,0,1094.527868286522
case3_ga_integrated,41,cruising,2025-03-26T02:30:00+00:00,0.5,9.456706685536199,31.840008027561044,122.84000803170912,31.720002856071947,122.72000285736249,220.39869933733814,21.923553534953815,18.913413371072398,19.347378900343823,19.347378900343823,-0.4339655292714238,7.888266762230291,171.05335650892752,0.24034832111415352,62.14024066103378,0.8898685574531555,4.584014892578125,164.71111779590035,16.40282859376108,3.5,19.90282859376108,16074.772021885856,16402.828593761078,1139131.9546940878,1127716.0741690004,7019.698286055685,4396.182239031867,16.028197468724766,21.923553534953815,1795.002506285527,19.9028285938,0.0,0.0,0.35068606578868206,0.0,0,0,0.0,7.662828593799998,1,0,1384.6205091710538,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,42,cruising,2025-03-26T03:00:00+00:00,0.5,9.46158659788075,31.720002856071947,122.72000285736249,31.600000993347823,122.60000099374595,220.43519780546018,22.073945284879393,18.9231731957615,19.885709160082293,19.885709160082293,-0.9625359643207939,8.24138827604266,172.00783402791978,0.5466535322944118,65.50096284870415,0.8508060574531555,4.032257080078125,163.79706138129842,18.053282633095666,3.5,21.553282633095666,17692.216980433754,18053.282633095667,1216051.586884449,1204563.9370237407,7186.535009101076,4301.114851607331,16.40622521933686,22.073945284879393,1929.711440475,21.42,0.13328263310000033,0.0,0.3438158269690914,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,43,cruising,2025-03-26T03:30:00+00:00,0.5,9.466618306629709,31.600000993347823,122.60000099374595,31.480000338641087,122.4800003387631,220.47153263269698,22.3116852066592,18.933236613259417,20.10593366356076,20.10593366356076,-1.1726970503013423,8.378822630201997,171.97146375325067,0.6044188182132421,43.97850378156952,0.8508060574531555,4.032257080078125,163.79706138129842,18.770027043214608,3.5,22.270027043214608,18394.626502350315,18770.027043214606,1248784.8179221102,1237415.1448250115,7025.130189266058,4344.542907832768,16.52959053352371,22.311685206659202,1929.711440475,21.42,0.850027043199999,0.0,0.3,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,44,cruising,2025-03-26T04:00:00+00:00,0.5,9.471697682776053,31.480000338641087,122.4800003387631,31.360000113408653,122.36000011344593,220.50770397139092,22.513430213871406,18.943395365552107,19.76926611394657,19.76926611394657,-0.8258707483944665,8.481015374413959,171.89163713115386,0.4339873942687271,28.73882592678961,0.8508060574531554,4.032257080078125,163.79706138129842,17.67730752625613,3.5,21.17730752625613,17323.761375731006,17677.30752625613,1198675.5729940578,1187524.3097225528,6869.524450024105,4281.738821481,16.618637622007814,22.513430213871406,1908.1628901040053,21.1773075263,0.0,0.0,0.3,0.0,0,0,0.0,9.18,1,0,1654.03837755,6.12,1,0,1102.6922517,5.877307526300002,1,0,1059.595150958011
case3_ga_integrated,45,cruising,2025-03-26T04:30:00+00:00,0.5,9.47678542439837,31.360000113408653,122.36000011344593,31.240000037341986,122.24000003735341,220.54371206052426,22.518803378195514,18.95357084879674,19.340684514510855,19.340684514510855,-0.3871136657141143,8.384043140047977,171.5753829188883,0.19966460905219752,44.665014362803014,0.8508060574531555,4.032257080078125,163.79706138129842,16.375244211978927,3.5,19.875244211978927,16047.73932773935,16375.244211978928,1137769.880444464,1126791.2695344936,6776.849198630988,4201.761711339582,16.513570200284885,22.518803378195514,1792.5533020246448,19.875244212,0.0,0.0,0.3,0.0,0,0,0.0,7.635244211999997,1,0,1379.7221006492896,6.12,1,0,1102.6922517,6.12,1,0,1102.6922517
case3_ga_integrated,46,cruising,2025-03-26T05:00:00+00:00,0.5,9.481867158996204,31.240000037341986,122.24000003735341,31.120000011693428,122.12000001169682,220.57955716535363,22.42678819680643,18.963734317992408,19.129090982094343,19.129090982094343,-0.1653566641019349,8.252593452327817,171.34540946988028,0.08541861288459772,35.37718781081625,0.6213138699531555,3.343048095703125,165.59393428700443,15.724843380951821,3.5,19.22484338095182,15410.346513332785,15724.843380951821,1106511.1622862087,1097942.8095494076,6773.213624035589,1795.13911276575,16.383597831320227,22.42678819680643,1734.8045187415466,19.224843381,0.0,0.0,0.3,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,6.12,1,0,1102.6922517,5.544843380999999,1,0,1000.5564813830933
case3_ga_integrated,47,approach,2025-03-26T05:30:00+00:00,0.5,9.486937910038804,31.120000011693428,122.12000001169682,31.0,122.0,220.61523955956653,21.421661156743145,18.97387582007761,19.130286168553212,19.130286168553212,-0.1564103484756022,7.861012229915308,172.22489006205245,0.08217021799757458,28.920100837535372,0.6213138699531555,3.343048095703125,165.59393428700443,15.743449813501174,2.5,18.243449813501172,15428.58081723115,15743.449813501175,1107516.0195899557,1098103.698037291,7616.491363164701,1795.8301895001198,16.09284796964843,21.421661156743145,1647.6670463649402,18.2434498135,0.0,0.0,0.3,0.0,0,0,0.0,7.5600000000000005,1,0,1366.3603044,5.04,1,0,910.9068696,5.643449813499999,1,0,1018.0669187298807
