profile,t,delta_mw,compensation_mw_on_other_steps,base_P_req_t_MW,mutated_P_req_t_MW,base_energy_mwh,mutated_energy_mwh,energy_error_mwh,feasible,base_fuel_kg,mutated_fuel_kg,delta_fuel_kg,abs_delta_fuel_kg,dg_count_changes,commitment_pattern_changes,base_count_at_t,mutated_count_at_t,base_commitment_at_t,mutated_commitment_at_t
case2_seed_profile,42,-0.25,-0.005319148936170213,16.444109995506835,16.194109995506835,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.54909124355,-0.17559559621440712,0.17559559621440712,0,46,2,2,DG2+DG3,DG2+DG4
case2_seed_profile,43,0.25,0.005319148936170213,16.589225221835395,16.839225221835395,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764443998,0.6129576002131216,0.6129576002131216,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,43,-0.25,-0.005319148936170213,16.589225221835395,16.339225221835395,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69921.65782639057,1.9331395508052083,1.9331395508052083,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,44,0.25,0.005319148936170213,16.415669077201635,16.665669077201635,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764443996,0.6129576001985697,0.6129576001985697,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,44,-0.25,-0.005319148936170213,16.415669077201635,16.165669077201635,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.64789953087,-0.07678730889165308,0.07678730889165308,0,48,2,2,DG2+DG3,DG1+DG3
case2_seed_profile,45,0.25,0.005319148936170213,16.414147305975014,16.664147305975014,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.3376444492,0.6129576094390359,0.6129576094390359,0,48,2,2,DG2+DG3,DG1+DG4
case2_seed_profile,45,-0.25,-0.005319148936170213,16.414147305975014,16.164147305975014,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.6531864068,-0.07150043296860531,0.07150043296860531,0,13,2,2,DG2+DG3,DG2+DG4
case2_seed_profile,46,0.25,0.005319148936170213,16.380432877327983,16.630432877327983,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69920.33764443998,0.6129576002131216,0.6129576002131216,0,46,2,2,DG2+DG3,DG2+DG4
case2_seed_profile,46,-0.25,-0.005319148936170213,16.380432877327983,16.130432877327983,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.77031570133,0.04562886156782042,0.04562886156782042,0,46,2,2,DG2+DG3,DG2+DG4
case2_seed_profile,47,0.25,0.005319148936170213,15.114186871495455,15.364186871495455,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69922.3963478937,2.6716610539297108,2.6716610539297108,0,46,2,2,DG2+DG3,DG2+DG4
case2_seed_profile,47,-0.25,-0.005319148936170213,15.114186871495455,14.864186871495455,385.433050236777,385.433050236777,0.0,True,69919.72468683976,69919.998748739,0.2740618992393138,0.2740618992393138,0,33,2,2,DG2+DG3,DG2+DG3
case3_seed_profile_scaled_to_case2_energy,0,0.25,0.005319148936170213,15.661033412929786,15.911033412929786,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69946.6547013736,0.402474389586132,0.402474389586132,0,0,2,2,DG1+DG2,DG1+DG2
case3_seed_profile_scaled_to_case2_energy,0,-0.25,-0.005319148936170213,15.661033412929786,15.411033412929786,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69945.88306438563,-0.3691625983774429,0.3691625983774429,0,0,2,2,DG1+DG2,DG1+DG2
case3_seed_profile_scaled_to_case2_energy,1,0.25,0.005319148936170213,17.636493243825182,17.886493243825182,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69946.65470137361,0.40247438960068393,0.40247438960068393,0,0,2,2,DG1+DG2,DG1+DG2
case3_seed_profile_scaled_to_case2_energy,1,-0.25,-0.005319148936170213,17.636493243825182,17.386493243825182,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69945.88306438565,-0.369162598362891,0.369162598362891,0,0,2,2,DG1+DG2,DG1+DG2
case3_seed_profile_scaled_to_case2_energy,2,0.25,0.005319148936170213,16.45138456731762,16.70138456731762,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69946.6547013736,0.402474389586132,0.402474389586132,0,0,2,2,DG1+DG2,DG1+DG2
case3_seed_profile_scaled_to_case2_energy,2,-0.25,-0.005319148936170213,16.45138456731762,16.20138456731762,385.433050236777,385.433050236777,0.0,True,69946.25222698401,69945.88306438563,-0.3691625983774429,0.3691625983774429,0,0,2,2,DG1+DG2,DG1+DG2
